,Text,Date,Mentions,Hashtags,Geolocation
657,"Covid-19 is worse than most... But this isn't some complicated thing. Just test the players lol. Like this is the third article Sluss has written where the very easy answer is just ""just do what Korea is doing, it's very easy""",2020-04-18 23:17:33+00:00,,,
658,"As millions of people struggle to afford basic needs, more than 80 percent of tax changes in the COVID-19 relief package passed last month go to millionaires who are doing just fine. Our next stimulus package must focus on the working class. ",2020-04-18 23:17:00+00:00,,,
659,"I disagree. The quality of evidence is not homogenous. Timing of treatment matters a lot. Most ""inpatient HCQ"" was too late after lower respiratory symptoms. We really need numbers needed to treat in early cases to prevent one excess death due to Covid.",2020-04-18 23:16:23+00:00,,,
660,Incitement By Trump Gets Total Pass From Press At COVID Briefing ,2020-04-18 23:14:09+00:00,,,
661,"Let's see: -Florida governor opens up state beaches so people can have some fucking fun for a change -people go and do that, end up loving it -zero increase in COVID cases for the areas around those beaches yeah, who's the moron now? (hint: the people posting on #FloridaMorons",2020-04-18 23:12:28+00:00,,#FloridaMorons,
662,"Seoul Semiconductor's UV LED products can achieve ""99.9% sterilization of #coronavirus (COVID-19) in 30 seconds"". ",2020-04-18 23:08:09+00:00,,#coronavirus,
663,Trump has lied so many times and distorted the facts that he no longer has any integrity or creditibility. His lies are well documented. His lies on the Covid-19 response are deadly and he promotes violations of the C-19 response such as the protests in Michigan.,2020-04-18 23:07:31+00:00,,,
664,Even CHARLIE (@hawelti) is now tired of falsely attributing all #Covid_19 cases to visitors allowed in BTBOF. @Natberh says #Eritrea|n lab is only capable of testing 12 people/day. If that’s the case 39 positive cases is a lot. #EritreaFightsCOVID19 with Blunt &amp; Rusty #PFDJ!,2020-04-18 23:07:00+00:00,@hawelti @Natberh,#Covid_19 #Eritrea #EritreaFightsCOVID19 #PFDJ,
665,"Feet on fire. So ready for a walk! . Are you getting your exercise? … Stay positive … #saturdayvibes #animallover #doggielover #maltipoo #covid_19 #staypositive #貴賓狗 #馬爾濟斯 @San Jose, California https://www.instagram.com/p/B_I9gOCARb3/?igshid=xk9gwm2mayov",2020-04-18 23:06:45+00:00,,#saturdayvibes #animallover #doggielover #maltipoo #covid_19 #staypositive,
666,"If you or anyone you know has gotten COVID-19 and are willing to share your/their experiences, feel free to share here or DM me. I think stories are way more powerful than facts in getting people to #StayHome, and I am happy to anonymously amplify said stories. Thanks! Stay safe!",2020-04-18 23:06:21+00:00,,#StayHome #StayHome,
667,USA: Tests per COVID-19 case by @ritholtz,2020-04-18 23:05:35+00:00,@ritholtz,,
668,"Are u sure #COVID-19 is exactly like the flu? Deaths: From ZERO to #36,997 DEATHS in #75 days. I respectfully completely disagree with you BIG TIME. Besides mortality, clinicians that recover don’t know the extent of the disability. Nothing like the flu ",2020-04-18 23:02:43+00:00,,#COVID,
669,"Bread. #covidbaking #covid #livelaughlove @San Jose, California https://www.instagram.com/p/B_I9CsFDDnUiY70O-wlh_7duBpsXV2-gpjVRV00/?igshid=12ol30gy0jqdo",2020-04-18 23:02:36+00:00,,#covidbaking #covid #livelaughlove,
670,"COVID-19 Credit Checklist #6: Request a copy of your credit report as soon as possible. This will give you a snapshot of your credit at the time of the outbreak, before any updates have been added to the bureaus. More tips at: ",2020-04-18 23:02:01+00:00,,,
671,"In adherence with guidance provided by local authorities, we have minimized the number of support agents to help guard against COVID-19. We would like to collect more details about this issue to help you get it sorted. Please send us a DM here. - Ganesh",2020-04-18 22:53:27+00:00,,,
672,"COVID-19 impacts future city, hospital, school operations https://hhsepitaph.com/?p=10035 via @epitaphhhs #hospitals #coronavirus #preventativemeasures #respiratoryillness #BayArea",2020-04-18 22:46:47+00:00,@epitaphHHS,#hospitals #coronavirus #preventativemeasures #respiratoryillness #BayArea,
673,"COVID-19 Interview in Nandighosha TV by Damodar Sahu April 17, 2020 https://youtu.be/5FMtG4UJ__Y via @YouTube",2020-04-18 22:45:54+00:00,@YouTube,,
674,"The devil has come to steal, kill, and destroy... This should be the Democrats slogan. They have stolen, from the American people, killed and destroyed freedoms as we knew it. Every American is in confinement as a result of Dems allowing China to spread Covid 19.",2020-04-18 22:45:09+00:00,,,
675,"We've found that with a hybrid setup of many remote, plus some (pre COVID-19) in one place, that @OwlLabs meeting owl does a great job.",2020-04-18 22:44:50+00:00,@OwlLabs,,
676,A COVID-19 Pandemic Time Capsule - Vancouver Canada by @DownieLive https://youtu.be/LHppazBVMrw via @YouTube,2020-04-18 22:43:03+00:00,@DownieLive @YouTube,,
677,“Nothing like this has ever been seen in terms of the number of people needing kidney replacement therapy.” -Dr. David S. Goldfarb @weddellite @nyulangone https://www.nytimes.com/2020/04/18/health/kidney-dialysis-coronavirus.html #COVID #COVID19 #SurgeCapacity #TabloDialysis #NephTwitter #BetterBeginsNow,2020-04-18 22:42:56+00:00,@weddellite @nyulangone,#COVID #COVID19 #SurgeCapacity #TabloDialysis #NephTwitter #BetterBeginsNow,
678,Please help by taking 1 min daily to report how you feel. You also get an estimate of COVID in your area. Download the app ,2020-04-18 22:42:08+00:00,,,
679,Good for them. When he begins to brief about covid instead of having a political rally I am sure they will cover them.,2020-04-18 22:40:21+00:00,,,
680,If COVID 19 is such a lie why is that same protestor wearing a hazmat suit?,2020-04-18 22:40:08+00:00,,,
681,"I tweeted about this earlier. China did good by sequencing covid-19 genome &amp; making it available to all, which allowed us to develop diagnostic tests (we can detect it in a given sample) https://twitter.com/joe_super0/status/1239336260356812800",2020-04-18 22:36:10+00:00,,,
682,"Critical work on the #5G standard is likely to be delayed by the COVID-19 pandemic, reports @NetworkWorld: http://svpk.co/87XP50zi0S8",2020-04-18 22:35:03+00:00,@NetworkWorld,#5G,
683,"Facebook is like covid-19. Some people just don't understand the dangers and will spread it without meaning up. Practice good web hygiene — tell a script blocker to not trust Facebook and reject all cookies, that'll slow you down enough you'll remember you don't want it. ",2020-04-18 22:34:04+00:00,,,
684,Masks and COVID-19 ,2020-04-18 22:31:07+00:00,,,
685,(Support Your Local Businesses) just ordered our favorite made-from-scratch dishes from @PFChangs online. Chopsticks up! #COVID #life #lifestyle via https://order.pfchangs.com/menu/9912,2020-04-18 22:30:16+00:00,@PFChangs,#COVID #life #lifestyle,
686,I doubt the COVID-19 will kill Roger Stone while he's in prison. He'll get shanked by someone he pisses off in his cell block long before he gets sick.,2020-04-18 22:29:28+00:00,,,
687,40% of New Jersey's COVID19 Fatalities were in Nursing Homes and Long term care facilities. @CarePredict #COVID #COVIDー19,2020-04-18 22:28:40+00:00,@CarePredict,#COVID #COVID,
688,Not at all surprised that Brendan Eich is busy making right-wing arguments against COVID-19 response.,2020-04-18 22:26:49+00:00,,,
689,Exactly. He's slinging spaghetti on the wall hoping something takes away from his COVID disaster.,2020-04-18 22:24:43+00:00,,,
690,"It could be the perfect time to sell your home when the COVID-19 has caused the inventory to tank. Get a quick estimate of your home's worth or call (408) 806-6496 for a quick chat. Best, Ramesh Rao International... https://www.backatyou.com/lp/1A22748E-0626-4E17-B560-C9BD265916C9/e9h",2020-04-18 22:21:36+00:00,,,
691,Covid-19 imposible,2020-04-18 22:21:22+00:00,,,
692,#Lockdown in #india for fight against #COVIDー19 to go beyond May 3rd. Ease of life is likey only after July. #IndiaFightsCorona #Covid_19 #COVID,2020-04-18 22:20:58+00:00,,#Lockdown #india #COVID #IndiaFightsCorona #Covid_19 #COVID,
693,Not really a covid briefing,2020-04-18 22:20:53+00:00,,,
694,Nah...he's throwing the same ol' spaghetti on the wall hoping something will stick longer than this COVID disaster he caused,2020-04-18 22:19:27+00:00,,,
695,"Hi Heather, apologies for bugging you w/studies. Here’s another very important one, released today. It’s on the suppression of COVID-19 in the municipality of Vo, Italy. ",2020-04-18 22:17:01+00:00,,,
696,And 3+ years into the Trump Presidency... - The pandemic team was disbanded - The medical stockpile was not replenished - The CDC was slated to get reduced funding in the budget Sooo if Covid-19 never appeared they were leaving it in a worse position ,2020-04-18 22:16:47+00:00,,,
697,"Did the President of the United States just use the word #Haters ! This is an absolute embarrassment, this is what happens when #MikePence isn’t there. #25thAmendmentNow #LiberateAmericaFromTrump #TrumpIsTheVirus #Covid_19pressconfrence",2020-04-18 22:12:49+00:00,,#Haters #MikePence #25thAmendmentNow #LiberateAmericaFromTrump #TrumpIsTheVirus #Covid_19pressconfrence,
698,"“If video killed the radio star, Covid killed the Insta star”",2020-04-18 22:11:48+00:00,,,
699,How’s everyone doing? #IsolationLife #Covid_19 #boredinthehouse #weekendvibes,2020-04-18 22:09:03+00:00,,#IsolationLife #Covid_19 #boredinthehouse #weekendvibes,
700,Put People First: How Colleges Can Communicate Effectively About COVID-19 #college #leadership,2020-04-18 22:09:00+00:00,,#college #leadership,
701,Caring for Children in Foster Care During COVID-19 ,2020-04-18 22:07:57+00:00,,,
702,Join the @k12lab and let's come up with better ways for students to learn during this crazy time of #COVID ,2020-04-18 22:05:46+00:00,@k12lab,#COVID,
703,"Prior to Covid-19, he was charging $40-$45. Im like uhhhh nah",2020-04-18 22:04:33+00:00,,,
704,"Covid-19: ""the virus is detectable for up to 3 hours in aerosols, up to 4 hours on copper, up to 24 hours on cardboard and up to 2 to 3 days on plastic and stainless steel"". #COVID19 #coronavirus",2020-04-18 22:03:46+00:00,,#COVID19 #coronavirus,
705,"Reminder: Set up vote-by-mail NOW! In many places, it's way more convenient than going to the polls, and there's a good chance COVID-19 will still be a problem in November.",2020-04-18 22:03:08+00:00,,,
706,"Context Discriminant Analysis on latest NEWS 2020/04/18 15:01:51 PST Top level Topics -coronavirus,coronavirus,covid-19,covid-19,workers,workers https://www.sitefocus.com/cif/elaine/cdnews_20200418_150151.html",2020-04-18 22:01:51+00:00,,,
707,"Complex Event Analysis on latest NEWS: 20200418 1501 PST Top News Focus : (coronavirus,covid-19,the_guardian), (coronavirus,covid-19,hospitals), (coronavirus,covid-19,health) https://www.sitefocus.com/cif/elaine/qanews_20200418_150140.html",2020-04-18 22:01:51+00:00,,,
708,"Just because what Trump says about bats in Wuhan is true doesn't mean it isn't misleading. The COVID-19 genome is actively being investigated by many scientists worldwide. In time, the origin and spread will be understood based on real evidence, not speculation.",2020-04-18 22:00:39+00:00,,,
709,"I missed this article from the lead authors on the Stanford study, in which they conjecture the Covid-19 death rate may be as low as 0.01%. Three weeks later, it's killed &gt; 0.01% of the US population, and about 0.04% of the population in Italy and Spain. ",2020-04-18 21:59:54+00:00,,,
710,"@realDonaldTrump Your neurotic behavior is not appropriate . Your interruption of Dr. Birx, as she tried to provide #Covid_19 info. was for done for personal political gain How many #COVID cases #China reported doesn’t matter today. Not to the sick, dying, dead &amp; their families",2020-04-18 21:58:01+00:00,@realDonaldTrump,#Covid_19 #COVID #China,
711,"It is my opinion COVID-19 should have just been seen as low-penetrance SARS, and if we had done so, it would have been easier to teach to doctors and public health officials the proper precautions and treatments. It all follows from the genetics.",2020-04-18 21:53:30+00:00,,,
712,How to care for someone with COVID-19 at home by @AngelaMCheung,2020-04-18 21:51:44+00:00,@AngelaMCheung,,
713,How does this grievance rant protect anyone from COVID-19? He's insane.,2020-04-18 21:51:11+00:00,,,
714,Birx talking like the covid crisis is over and past tense is so dangerous.,2020-04-18 21:50:09+00:00,,,
715,"COVID-19 Daily Update: In an effort to help California residents find essential life services, job training, and employment opportunities, the state has launched a new website, http://www.OnwardCA.org. Learn more about what this website has to offer at http://www.hmbcity.com/covid19dailyupdates.",2020-04-18 21:50:07+00:00,,,
716,"The law may exist but during this COvID-19 pandemic when a lot of people, specially the poor, are suffering, Mayor Zamora should be more flexible in applying the law. If a venture is clearly to help the people, can’t he waive legalities for the duration of the pandemic?",2020-04-18 21:49:34+00:00,,,
717,".@AmCollSurgeons https://www.facs.org/covid-19/clinical-guidance SAGES Recs Regarding Surgical Response to COVID-19 Crisis https://buff.ly/2U8QY75 In laparoscopy, release of CO2 may release virus. Use filters. Intercollegiate General Surgery Guidance on COVID-19 | ACPGBI ",2020-04-18 21:46:34+00:00,@AmCollSurgeons,,
